sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
109,1108419,1,1,-0.108,-2.381,-0.107,-2.386,-0.000701461986,9.301755825e-06,4.269,-3.974,4.267,-3.982,0.00227999258,3.133160328e-06
110,1116176,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.273,-3.973,4.267,-3.982,0.00683997774,3.524805369e-06
111,1126141,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.273,-3.973,4.267,-3.982,0.00683997774,3.524805369e-06
112,1138787,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.225,-4.132,4.267,-3.982,-0.04787984418,-5.874675615e-05
113,1146369,1,1,-0.109,-2.383,-0.107,-2.386,-0.001402923972,5.581053495e-06,4.272,-3.976,4.267,-3.982,0.00569998145,2.349870246e-06
114,1160048,1,1,-0.109,-2.383,-0.107,-2.386,-0.001402923972,5.581053495e-06,4.272,-3.976,4.267,-3.982,0.00569998145,2.349870246e-06
115,1167109,1,1,-0.109,-2.383,-0.107,-2.386,-0.001402923972,5.581053495e-06,4.271,-3.973,4.267,-3.982,0.00455998516,3.524805369e-06
116,1176984,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
117,1185902,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
118,1197280,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
119,1206359,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
120,1216797,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
121,1225544,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.973,4.267,-3.982,0.00341998887,3.524805369e-06
